,Species,Emissions 0-80 km [Gg]
0,BC (Launch),0.2637456002946162
1,NOx (Launch),0.2900044351038695
2,H2O,18.266548865696976
3,CO,1.1975329084930635
4,CO2,33.68797826375544
5,Al2O3 (Launch),1.3318666881652061
6,HCl (Launch),0.5826719904596865
7,Cl (Launch),0.06889976325329422
8,Cl2,0.22957133694219084
9,NOx (Reentry),1.4063670149333327
10,Al2O3 (Reentry),0.7888807461966664
11,Total Emis,58.11406761329434
12,Total Prop,39.36552433677087
13,Surviving Mass,9.999999999999999e-09
